1
CLOSEDCURVE
1024
558950 4454150 
558952 4454150 
558954 4454150 
558956 4454150 
558957 4454150 
558959 4454150 
558961 4454150 
558963 4454150 
558965 4454150 
558967 4454150 
558968 4454149 
558970 4454149 
558972 4454149 
558974 4454149 
558976 4454149 
558978 4454149 
558979 4454149 
558981 4454148 
558983 4454148 
558985 4454148 
558987 4454148 
558989 4454148 
558990 4454147 
558992 4454147 
558994 4454147 
558996 4454146 
558998 4454146 
558999 4454146 
559001 4454146 
559003 4454145 
559005 4454145 
559007 4454145 
559009 4454144 
559010 4454144 
559012 4454143 
559014 4454143 
559016 4454143 
559018 4454142 
559019 4454142 
559021 4454141 
559023 4454141 
559025 4454141 
559026 4454140 
559028 4454140 
559030 4454139 
559032 4454139 
559034 4454138 
559035 4454138 
559037 4454137 
559039 4454137 
559041 4454136 
559042 4454135 
559044 4454135 
559046 4454134 
559048 4454134 
559049 4454133 
559051 4454132 
559053 4454132 
559055 4454131 
559056 4454131 
559058 4454130 
559060 4454129 
559061 4454129 
559063 4454128 
559065 4454127 
559067 4454126 
559068 4454126 
559070 4454125 
559072 4454124 
559073 4454124 
559075 4454123 
559077 4454122 
559078 4454121 
559080 4454120 
559082 4454120 
559083 4454119 
559085 4454118 
559087 4454117 
559088 4454116 
559090 4454115 
559091 4454115 
559093 4454114 
559095 4454113 
559096 4454112 
559098 4454111 
559099 4454110 
559101 4454109 
559103 4454108 
559104 4454107 
559106 4454106 
559107 4454105 
559109 4454104 
559110 4454103 
559112 4454102 
559114 4454101 
559115 4454100 
559117 4454099 
559118 4454098 
559120 4454097 
559121 4454096 
559123 4454095 
559124 4454094 
559126 4454093 
559127 4454092 
559129 4454091 
559130 4454090 
559132 4454089 
559133 4454088 
559135 4454087 
559136 4454085 
559137 4454084 
559139 4454083 
559140 4454082 
559142 4454081 
559143 4454080 
559145 4454078 
559146 4454077 
559147 4454076 
559149 4454075 
559150 4454074 
559151 4454072 
559153 4454071 
559154 4454070 
559156 4454069 
559157 4454067 
559158 4454066 
559160 4454065 
559161 4454063 
559162 4454062 
559163 4454061 
559165 4454060 
559166 4454058 
559167 4454057 
559169 4454056 
559170 4454054 
559171 4454053 
559172 4454051 
559174 4454050 
559175 4454049 
559176 4454047 
559177 4454046 
559178 4454045 
559180 4454043 
559181 4454042 
559182 4454040 
559183 4454039 
559184 4454037 
559185 4454036 
559187 4454035 
559188 4454033 
559189 4454032 
559190 4454030 
559191 4454029 
559192 4454027 
559193 4454026 
559194 4454024 
559195 4454023 
559196 4454021 
559197 4454020 
559198 4454018 
559199 4454017 
559200 4454015 
559201 4454014 
559202 4454012 
559203 4454010 
559204 4454009 
559205 4454007 
559206 4454006 
559207 4454004 
559208 4454003 
559209 4454001 
559210 4453999 
559211 4453998 
559212 4453996 
559213 4453995 
559214 4453993 
559215 4453991 
559215 4453990 
559216 4453988 
559217 4453987 
559218 4453985 
559219 4453983 
559220 4453982 
559220 4453980 
559221 4453978 
559222 4453977 
559223 4453975 
559224 4453973 
559224 4453972 
559225 4453970 
559226 4453968 
559226 4453967 
559227 4453965 
559228 4453963 
559229 4453961 
559229 4453960 
559230 4453958 
559231 4453956 
559231 4453955 
559232 4453953 
559232 4453951 
559233 4453949 
559234 4453948 
559234 4453946 
559235 4453944 
559235 4453942 
559236 4453941 
559237 4453939 
559237 4453937 
559238 4453935 
559238 4453934 
559239 4453932 
559239 4453930 
559240 4453928 
559240 4453926 
559241 4453925 
559241 4453923 
559241 4453921 
559242 4453919 
559242 4453918 
559243 4453916 
559243 4453914 
559243 4453912 
559244 4453910 
559244 4453909 
559245 4453907 
559245 4453905 
559245 4453903 
559246 4453901 
559246 4453899 
559246 4453898 
559246 4453896 
559247 4453894 
559247 4453892 
559247 4453890 
559248 4453889 
559248 4453887 
559248 4453885 
559248 4453883 
559248 4453881 
559249 4453879 
559249 4453878 
559249 4453876 
559249 4453874 
559249 4453872 
559249 4453870 
559249 4453868 
559250 4453867 
559250 4453865 
559250 4453863 
559250 4453861 
559250 4453859 
559250 4453857 
559250 4453856 
559250 4453854 
559250 4453852 
559250 4453850 
559250 4453848 
559250 4453846 
559250 4453844 
559250 4453843 
559250 4453841 
559250 4453839 
559250 4453837 
559250 4453835 
559250 4453833 
559249 4453832 
559249 4453830 
559249 4453828 
559249 4453826 
559249 4453824 
559249 4453822 
559249 4453821 
559248 4453819 
559248 4453817 
559248 4453815 
559248 4453813 
559248 4453811 
559247 4453810 
559247 4453808 
559247 4453806 
559246 4453804 
559246 4453802 
559246 4453801 
559246 4453799 
559245 4453797 
559245 4453795 
559245 4453793 
559244 4453791 
559244 4453790 
559243 4453788 
559243 4453786 
559243 4453784 
559242 4453782 
559242 4453781 
559241 4453779 
559241 4453777 
559241 4453775 
559240 4453774 
559240 4453772 
559239 4453770 
559239 4453768 
559238 4453766 
559238 4453765 
559237 4453763 
559237 4453761 
559236 4453759 
559235 4453758 
559235 4453756 
559234 4453754 
559234 4453752 
559233 4453751 
559232 4453749 
559232 4453747 
559231 4453745 
559231 4453744 
559230 4453742 
559229 4453740 
559229 4453739 
559228 4453737 
559227 4453735 
559226 4453733 
559226 4453732 
559225 4453730 
559224 4453728 
559224 4453727 
559223 4453725 
559222 4453723 
559221 4453722 
559220 4453720 
559220 4453718 
559219 4453717 
559218 4453715 
559217 4453713 
559216 4453712 
559215 4453710 
559215 4453709 
559214 4453707 
559213 4453705 
559212 4453704 
559211 4453702 
559210 4453701 
559209 4453699 
559208 4453697 
559207 4453696 
559206 4453694 
559205 4453693 
559204 4453691 
559203 4453689 
559202 4453688 
559201 4453686 
559200 4453685 
559199 4453683 
559198 4453682 
559197 4453680 
559196 4453679 
559195 4453677 
559194 4453676 
559193 4453674 
559192 4453673 
559191 4453671 
559190 4453670 
559189 4453668 
559188 4453667 
559187 4453665 
559185 4453664 
559184 4453663 
559183 4453661 
559182 4453660 
559181 4453658 
559180 4453657 
559178 4453655 
559177 4453654 
559176 4453653 
559175 4453651 
559174 4453650 
559172 4453649 
559171 4453647 
559170 4453646 
559169 4453644 
559167 4453643 
559166 4453642 
559165 4453640 
559163 4453639 
559162 4453638 
559161 4453637 
559160 4453635 
559158 4453634 
559157 4453633 
559156 4453631 
559154 4453630 
559153 4453629 
559151 4453628 
559150 4453626 
559149 4453625 
559147 4453624 
559146 4453623 
559145 4453622 
559143 4453620 
559142 4453619 
559140 4453618 
559139 4453617 
559137 4453616 
559136 4453615 
559135 4453613 
559133 4453612 
559132 4453611 
559130 4453610 
559129 4453609 
559127 4453608 
559126 4453607 
559124 4453606 
559123 4453605 
559121 4453604 
559120 4453603 
559118 4453602 
559117 4453601 
559115 4453600 
559114 4453599 
559112 4453598 
559110 4453597 
559109 4453596 
559107 4453595 
559106 4453594 
559104 4453593 
559103 4453592 
559101 4453591 
559099 4453590 
559098 4453589 
559096 4453588 
559095 4453587 
559093 4453586 
559091 4453585 
559090 4453585 
559088 4453584 
559087 4453583 
559085 4453582 
559083 4453581 
559082 4453580 
559080 4453580 
559078 4453579 
559077 4453578 
559075 4453577 
559073 4453576 
559072 4453576 
559070 4453575 
559068 4453574 
559067 4453574 
559065 4453573 
559063 4453572 
559061 4453571 
559060 4453571 
559058 4453570 
559056 4453569 
559055 4453569 
559053 4453568 
559051 4453568 
559049 4453567 
559048 4453566 
559046 4453566 
559044 4453565 
559042 4453565 
559041 4453564 
559039 4453563 
559037 4453563 
559035 4453562 
559034 4453562 
559032 4453561 
559030 4453561 
559028 4453560 
559026 4453560 
559025 4453559 
559023 4453559 
559021 4453559 
559019 4453558 
559018 4453558 
559016 4453557 
559014 4453557 
559012 4453557 
559010 4453556 
559009 4453556 
559007 4453555 
559005 4453555 
559003 4453555 
559001 4453554 
558999 4453554 
558998 4453554 
558996 4453554 
558994 4453553 
558992 4453553 
558990 4453553 
558989 4453552 
558987 4453552 
558985 4453552 
558983 4453552 
558981 4453552 
558979 4453551 
558978 4453551 
558976 4453551 
558974 4453551 
558972 4453551 
558970 4453551 
558968 4453551 
558967 4453550 
558965 4453550 
558963 4453550 
558961 4453550 
558959 4453550 
558957 4453550 
558956 4453550 
558954 4453550 
558952 4453550 
558950 4453550 
558948 4453550 
558946 4453550 
558944 4453550 
558943 4453550 
558941 4453550 
558939 4453550 
558937 4453550 
558935 4453550 
558933 4453550 
558932 4453551 
558930 4453551 
558928 4453551 
558926 4453551 
558924 4453551 
558922 4453551 
558921 4453551 
558919 4453552 
558917 4453552 
558915 4453552 
558913 4453552 
558911 4453552 
558910 4453553 
558908 4453553 
558906 4453553 
558904 4453554 
558902 4453554 
558901 4453554 
558899 4453554 
558897 4453555 
558895 4453555 
558893 4453555 
558891 4453556 
558890 4453556 
558888 4453557 
558886 4453557 
558884 4453557 
558882 4453558 
558881 4453558 
558879 4453559 
558877 4453559 
558875 4453559 
558874 4453560 
558872 4453560 
558870 4453561 
558868 4453561 
558866 4453562 
558865 4453562 
558863 4453563 
558861 4453563 
558859 4453564 
558858 4453565 
558856 4453565 
558854 4453566 
558852 4453566 
558851 4453567 
558849 4453568 
558847 4453568 
558845 4453569 
558844 4453569 
558842 4453570 
558840 4453571 
558839 4453571 
558837 4453572 
558835 4453573 
558833 4453574 
558832 4453574 
558830 4453575 
558828 4453576 
558827 4453576 
558825 4453577 
558823 4453578 
558822 4453579 
558820 4453580 
558818 4453580 
558817 4453581 
558815 4453582 
558813 4453583 
558812 4453584 
558810 4453585 
558809 4453585 
558807 4453586 
558805 4453587 
558804 4453588 
558802 4453589 
558801 4453590 
558799 4453591 
558797 4453592 
558796 4453593 
558794 4453594 
558793 4453595 
558791 4453596 
558789 4453597 
558788 4453598 
558786 4453599 
558785 4453600 
558783 4453601 
558782 4453602 
558780 4453603 
558779 4453604 
558777 4453605 
558776 4453606 
558774 4453607 
558773 4453608 
558771 4453609 
558770 4453610 
558768 4453611 
558767 4453612 
558765 4453613 
558764 4453615 
558763 4453616 
558761 4453617 
558760 4453618 
558758 4453619 
558757 4453620 
558755 4453622 
558754 4453623 
558753 4453624 
558751 4453625 
558750 4453626 
558749 4453628 
558747 4453629 
558746 4453630 
558744 4453631 
558743 4453633 
558742 4453634 
558740 4453635 
558739 4453637 
558738 4453638 
558737 4453639 
558735 4453640 
558734 4453642 
558733 4453643 
558731 4453644 
558730 4453646 
558729 4453647 
558728 4453649 
558726 4453650 
558725 4453651 
558724 4453653 
558723 4453654 
558722 4453655 
558720 4453657 
558719 4453658 
558718 4453660 
558717 4453661 
558716 4453663 
558715 4453664 
558713 4453665 
558712 4453667 
558711 4453668 
558710 4453670 
558709 4453671 
558708 4453673 
558707 4453674 
558706 4453676 
558705 4453677 
558704 4453679 
558703 4453680 
558702 4453682 
558701 4453683 
558700 4453685 
558699 4453686 
558698 4453688 
558697 4453690 
558696 4453691 
558695 4453693 
558694 4453694 
558693 4453696 
558692 4453697 
558691 4453699 
558690 4453701 
558689 4453702 
558688 4453704 
558687 4453705 
558686 4453707 
