1
CLOSEDCURVE
8192
558950.000000 4454150.000000 
558950.250000 4454150.000000 
558950.437500 4454150.000000 
558950.687500 4454150.000000 
558950.937500 4454150.000000 
558951.125000 4454150.000000 
558951.375000 4454150.000000 
558951.625000 4454150.000000 
558951.812500 4454150.000000 
558952.062500 4454150.000000 
558952.312500 4454150.000000 
558952.500000 4454150.000000 
558952.750000 4454150.000000 
558953.000000 4454150.000000 
558953.250000 4454150.000000 
558953.437500 4454150.000000 
558953.687500 4454150.000000 
558953.937500 4454150.000000 
558954.125000 4454150.000000 
558954.375000 4454150.000000 
558954.625000 4454150.000000 
558954.812500 4454150.000000 
558955.062500 4454150.000000 
558955.312500 4454150.000000 
558955.500000 4454150.000000 
558955.750000 4454150.000000 
558956.000000 4454150.000000 
558956.187500 4454150.000000 
558956.437500 4454150.000000 
558956.687500 4454150.000000 
558956.875000 4454150.000000 
558957.125000 4454150.000000 
558957.375000 4454150.000000 
558957.562500 4454150.000000 
558957.812500 4454150.000000 
558958.062500 4454150.000000 
558958.312500 4454150.000000 
558958.500000 4454150.000000 
558958.750000 4454150.000000 
558959.000000 4454150.000000 
558959.187500 4454150.000000 
558959.437500 4454150.000000 
558959.687500 4454150.000000 
558959.875000 4454150.000000 
558960.125000 4454150.000000 
558960.375000 4454150.000000 
558960.562500 4454150.000000 
558960.812500 4454150.000000 
558961.062500 4454150.000000 
558961.250000 4454150.000000 
558961.500000 4454150.000000 
558961.750000 4454150.000000 
558961.937500 4454150.000000 
558962.187500 4454150.000000 
558962.437500 4454149.500000 
558962.625000 4454149.500000 
558962.875000 4454149.500000 
558963.125000 4454149.500000 
558963.312500 4454149.500000 
558963.562500 4454149.500000 
558963.812500 4454149.500000 
558964.000000 4454149.500000 
558964.250000 4454149.500000 
558964.500000 4454149.500000 
558964.750000 4454149.500000 
558964.937500 4454149.500000 
558965.187500 4454149.500000 
558965.437500 4454149.500000 
558965.625000 4454149.500000 
558965.875000 4454149.500000 
558966.125000 4454149.500000 
558966.312500 4454149.500000 
558966.562500 4454149.500000 
558966.812500 4454149.500000 
558967.000000 4454149.500000 
558967.250000 4454149.500000 
558967.500000 4454149.500000 
558967.687500 4454149.500000 
558967.937500 4454149.500000 
558968.187500 4454149.500000 
558968.375000 4454149.500000 
558968.625000 4454149.500000 
558968.875000 4454149.500000 
558969.062500 4454149.500000 
558969.312500 4454149.500000 
558969.562500 4454149.500000 
558969.750000 4454149.500000 
558970.000000 4454149.500000 
558970.250000 4454149.500000 
558970.437500 4454149.500000 
558970.687500 4454149.500000 
558970.937500 4454149.500000 
558971.125000 4454149.500000 
558971.375000 4454149.000000 
558971.625000 4454149.000000 
558971.812500 4454149.000000 
558972.062500 4454149.000000 
558972.312500 4454149.000000 
558972.500000 4454149.000000 
558972.750000 4454149.000000 
558973.000000 4454149.000000 
558973.187500 4454149.000000 
558973.437500 4454149.000000 
558973.687500 4454149.000000 
