1
CLOSEDCURVE
128
558950 4454150 
558965 4454150 
558979 4454149 
558994 4454147 
559009 4454144 
559023 4454141 
559037 4454137 
559051 4454132 
559065 4454127 
559078 4454121 
559091 4454115 
559104 4454107 
559117 4454099 
559129 4454091 
559140 4454082 
559151 4454072 
559162 4454062 
559172 4454051 
559182 4454040 
559191 4454029 
559199 4454017 
559207 4454004 
559215 4453991 
559221 4453978 
559227 4453965 
559232 4453951 
559237 4453937 
559241 4453923 
559244 4453909 
559247 4453894 
559249 4453879 
559250 4453865 
559250 4453850 
559250 4453835 
559249 4453821 
559247 4453806 
559244 4453791 
559241 4453777 
559237 4453763 
559232 4453749 
559227 4453735 
559221 4453722 
559215 4453709 
559207 4453696 
559199 4453683 
559191 4453671 
559182 4453660 
559172 4453649 
559162 4453638 
559151 4453628 
559140 4453618 
559129 4453609 
559117 4453601 
559104 4453593 
559091 4453585 
559078 4453579 
559065 4453573 
559051 4453568 
559037 4453563 
559023 4453559 
559009 4453556 
558994 4453553 
558979 4453551 
558965 4453550 
558950 4453550 
558935 4453550 
558921 4453551 
558906 4453553 
558891 4453556 
558877 4453559 
558863 4453563 
558849 4453568 
558835 4453573 
558822 4453579 
558809 4453585 
558796 4453593 
558783 4453601 
558771 4453609 
558760 4453618 
558749 4453628 
558738 4453638 
558728 4453649 
558718 4453660 
558709 4453671 
558701 4453683 
558693 4453696 
558685 4453709 
558679 4453722 
558673 4453735 
558668 4453749 
558663 4453763 
558659 4453777 
558656 4453791 
558653 4453806 
558651 4453821 
558650 4453835 
558650 4453850 
558650 4453865 
558651 4453879 
558653 4453894 
558656 4453909 
558659 4453923 
558663 4453937 
558668 4453951 
558673 4453965 
558679 4453978 
558685 4453991 
558693 4454004 
558701 4454017 
558709 4454029 
558718 4454040 
558728 4454051 
558738 4454062 
558749 4454072 
558760 4454082 
558771 4454091 
558783 4454099 
558796 4454107 
558809 4454115 
558822 4454121 
558835 4454127 
558849 4454132 
558863 4454137 
558877 4454141 
558891 4454144 
558906 4454147 
558921 4454149 
558935 4454150 
